lugt;prix;monture;vocvalorisat;palaisete;datation;biblio;vocasiatique;pedigree;chine;japon;inconnu;porcelaine;bronze;cloisonne;estampe;laque;ancien;nbcaracteres;annee
30852;26;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;75;1868
30852;27;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;91;1868
30852;30;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;77;1868
30852;31;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;80;1868
30852;31;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;120;1868
30852;31;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;46;1868
30852;33;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;103;1868
30852;36;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;103;1868
30852;39;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;42;1868
30852;40;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;102;1868
30852;40;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;71;1868
30852;41;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;110;1868
30852;42;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;73;1868
30852;46;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;110;1868
30852;46;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;60;1868
30852;48;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;59;1868
30852;48;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;75;1868
30852;50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;137;1868
30852;58;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;105;1868
30852;60;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;63;1868
30852;66;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;103;1868
30852;76;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;98;1868
30852;80;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;59;1868
30852;85;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;90;1868
30852;90;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;68;1868
30852;92;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;80;1868
30852;100;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;75;1868
30852;100;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;105;1868
30852;103;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;98;1868
30852;110;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;152;1868
30852;127;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;83;1868
30852;132;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;73;1868
30852;138;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;102;1868
30852;142;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;66;1868
30852;145;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;78;1868
30852;150;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;160;1868
30852;150;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;59;1868
30852;154;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;164;1868
30852;160;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;115;1868
30852;160;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;76;1868
30852;165;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;118;1868
30852;180;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;264;1868
30852;192;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;77;1868
30852;201;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;60;1868
30852;215;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;77;1868
30852;260;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;89;1868
30852;280;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;169;1868
30852;348;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;124;1868
30852;400;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;70;1868
30852;440;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;139;1868
30852;470;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;205;1868
30852;500;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;103;1868
30852;550;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;135;1868
30852;570;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;119;1868
30852;692;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;249;1868
30852;800;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;363;1868
30852;1000;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;262;1868
30852;1077;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;161;1868
30852;1320;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;89;1868
30852;1960;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;175;1868
30852;2650;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;200;1868
30852;7,5;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;77;1868
30877;15;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;60;1869
30877;17;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;113;1869
30877;17;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;118;1869
30877;18;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;98;1869
30877;18;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;118;1869
30877;19;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;115;1869
30877;20;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;29;1869
30877;23;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;51;1869
30877;23;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;59;1869
30877;24;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;37;1869
30877;28;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;82;1869
30877;32;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;93;1869
30877;35;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;68;1869
30877;35;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;27;1869
30877;38;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;89;1869
30877;40;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;88;1869
30877;41;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;74;1869
30877;42;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;97;1869
30877;42;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;116;1869
30877;50;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;125;1869
30877;50;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;98;1869
30877;61;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;96;1869
30877;70;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;84;1869
30877;72;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;104;1869
30877;76;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;142;1869
30877;77;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;65;1869
30877;78;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;88;1869
30877;78;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;39;1869
30877;80;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;139;1869
30877;80;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;64;1869
30877;82;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;102;1869
30877;82;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;25;1869
30877;83;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;104;1869
30877;88;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;94;1869
30877;92;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;74;1869
30877;96;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;85;1869
30877;100;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;147;1869
30877;100;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;105;1869
30877;102;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;40;1869
30877;102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;75;1869
30877;104;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;62;1869
30877;110;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;123;1869
30877;115;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;120;1869
30877;120;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;65;1869
30877;120;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;105;1869
30877;127;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;59;1869
30877;130;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;27;1869
30877;131;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;83;1869
30877;131;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;27;1869
30877;140;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;102;1869
30877;145;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;68;1869
30877;150;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;64;1869
30877;150;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;77;1869
30877;152;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;129;1869
30877;152;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;131;1869
30877;160;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;29;1869
30877;170;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;110;1869
30877;175;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;100;1869
30877;180;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;82;1869
30877;180;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;114;1869
30877;200;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;97;1869
30877;200;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;125;1869
30877;203;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;139;1869
30877;215;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;80;1869
30877;250;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;100;1869
30877;255;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;89;1869
30877;260;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;103;1869
30877;265;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;185;1869
30877;270;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;126;1869
30877;270;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;111;1869
30877;285;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;89;1869
30877;300;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;113;1869
30877;305;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;84;1869
30877;320;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;76;1869
30877;320;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;114;1869
30877;385;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;164;1869
30877;400;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;78;1869
30877;400;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;118;1869
30877;460;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;167;1869
30877;470;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;112;1869
30877;470;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;64;1869
30877;475;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;88;1869
30877;490;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;46;1869
30877;505;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;88;1869
30877;505;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;129;1869
30877;515;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;101;1869
30877;600;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;103;1869
30877;700;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;174;1869
30877;705;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;145;1869
30877;710;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;145;1869
30877;720;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;46;1869
30877;780;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;139;1869
30877;780;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;94;1869
30877;800;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;109;1869
30877;800;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;108;1869
30877;940;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;134;1869
30877;1200;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;165;1869
30877;1315;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;168;1869
30877;1520;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;160;1869
30877;1600;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;126;1869
30877;1610;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;174;1869
30877;2100;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;211;1869
30877;3200;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;203;1869
30882;13;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;37;1869
30882;15;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;49;1869
30882;16;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;47;1869
30882;18;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;20;1869
30882;18;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;40;1869
30882;18;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;44;1869
30882;22;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;75;1869
30882;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;59;1869
30882;29;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;52;1869
30882;39;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;47;1869
30882;48;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;54;1869
30882;48;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;47;1869
30882;62;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;94;1869
30882;67;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;122;1869
30882;68;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;113;1869
30882;72;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;115;1869
30882;76;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;49;1869
30882;78;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;75;1869
30882;82;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;62;1869
30882;82;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;220;1869
30882;87;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;91;1869
30882;91;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;63;1869
30882;92;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;87;1869
30882;118;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;68;1869
30882;120;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;101;1869
30882;130;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;133;1869
30882;140;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;145;1869
30882;142;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;73;1869
30882;152;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;91;1869
30882;195;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;101;1869
30882;215;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;159;1869
30882;245;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;90;1869
30882;285;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;176;1869
30882;345;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;127;1869
30882;455;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;101;1869
30882;10,5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;37;1869
30882;5,5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;75;1869
30888;5;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;64;1869
30888;9;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;74;1869
30888;10;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;60;1869
30888;12;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;54;1869
30888;12;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;23;1869
30888;14;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;118;1869
30888;17;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;33;1869
30888;19;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;59;1869
30888;22;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;96;1869
30888;23;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;63;1869
30888;25;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;148;1869
30888;25;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;158;1869
30888;29;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;38;1869
30888;29;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;188;1869
30888;33;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;248;1869
30888;34;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;59;1869
30888;36;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;59;1869
30888;41;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;97;1869
30888;49;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;167;1869
30888;56;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;79;1869
30888;69;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;87;1869
30888;96;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;176;1869
30888;122;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;92;1869
30888;142;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;102;1869
30888;142;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;83;1869
30888;145;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;109;1869
30888;190;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;228;1869
30888;215;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;135;1869
30888;300;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;110;1869
30888;320;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;130;1869
30897;9;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;65;1869
30897;9;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;57;1869
30897;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;31;1869
30897;14;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;121;1869
30897;14;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;48;1869
30897;16;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;51;1869
30897;16;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;66;1869
30897;18;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;42;1869
30897;18;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;86;1869
30897;19;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;82;1869
30897;19;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;56;1869
30897;19;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;66;1869
30897;20;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;67;1869
30897;20;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;85;1869
30897;20;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;51;1869
30897;23;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;72;1869
30897;24;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;62;1869
30897;24;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;88;1869
30897;24;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;64;1869
30897;24;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;59;1869
30897;24;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;65;1869
30897;25;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;71;1869
30897;26;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;87;1869
30897;26;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;70;1869
30897;26;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;62;1869
30897;26;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;72;1869
30897;26;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;80;1869
30897;28;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;103;1869
30897;29;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;103;1869
30897;29;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;109;1869
30897;29;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;27;1869
30897;30;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;105;1869
30897;30;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;132;1869
30897;31;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;51;1869
30897;32;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;146;1869
30897;32;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;101;1869
30897;34;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;87;1869
30897;34;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;90;1869
30897;35;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;122;1869
30897;35;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;66;1869
30897;36;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;90;1869
30897;36;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;90;1869
30897;37;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;115;1869
30897;39;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;79;1869
30897;39;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;122;1869
30897;39;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;108;1869
30897;40;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;136;1869
30897;40;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;64;1869
30897;40;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;103;1869
30897;40;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;42;1869
30897;40;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;99;1869
30897;43;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;117;1869
30897;44;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;28;1869
30897;47;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;108;1869
30897;49;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;56;1869
30897;50;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;69;1869
30897;51;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;50;1869
30897;51;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;90;1869
30897;52;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;111;1869
30897;54;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;83;1869
30897;59;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;113;1869
30897;59;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;91;1869
30897;79;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;90;1869
30897;82;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;145;1869
30897;82;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;78;1869
30897;82;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;35;1869
30897;103;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;115;1869
30897;120;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;153;1869
30897;135;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;133;1869
30897;140;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;46;1869
30897;180;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;90;1869
30897;190;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;91;1869
30897;200;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;64;1869
30897;202;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;149;1869
30897;210;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;52;1869
30897;216;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;41;1869
30897;240;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;41;1869
30897;270;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;51;1869
30897;295;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;79;1869
30897;350;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;69;1869
30897;355;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;53;1869
30897;400;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;142;1869
30897;405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;1869
30897;430;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;109;1869
30897;470;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;60;1869
30897;550;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;117;1869
30897;950;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;194;1869
30897;1400;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;1869
30903;10;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;121;1869
30903;12;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;128;1869
30903;12;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;72;1869
30903;15;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;153;1869
30903;17;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;117;1869
30903;20;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;84;1869
30903;22;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;110;1869
30903;26;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;54;1869
30903;30;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;96;1869
30903;31;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;88;1869
